colum_000019_1,0.8332304,64.41314,22.597794,0.0,0.8060133,0.3212485,0.32943067,0.0028046963,-0.00010178387,-0.0005098285,0.8779621,0.33998623,0.0025268404,-0.0010274531,-0.0021048035,0.92287683,0.00058605295,-0.0014494847,-0.0023989968,0.51883185,-0.0006830794,-0.0014502128,0.5348526,0.00051673927,0.54985887,110
colum_000019_6,0.8332304,22.597794,64.41314,0.0,0.8779621,0.3212485,0.33998623,0.0025268404,-0.0021048035,-0.0010274531,0.8060133,0.32943067,0.0028046963,-0.0005098285,-0.00010178387,0.92287683,0.00058605295,-0.0023989968,-0.0014494847,0.51883185,-0.0014502128,-0.0006830794,0.54985887,0.00051673927,0.5348526,110
colum_000020_1,0.8805707,64.697044,62.59403,0.0,0.9789525,0.38564262,0.39335337,0.0022095821,0.0021704207,0.0008975708,0.98417693,0.394338,0.0019091618,0.000814517,0.0020133022,1.0197186,0.001069545,0.0027062949,0.002056635,0.5907717,0.0010503376,0.0009889358,0.60390013,0.0012449041,0.60503334,110
colum_000020_6,0.8805707,62.59403,64.697044,0.0,0.98417693,0.38564262,0.394338,0.0019091618,0.0020133022,0.000814517,0.9789525,0.39335337,0.0022095821,0.0008975708,0.0021704207,1.0197186,0.001069545,0.002056635,0.0027062949,0.5907717,0.0009889358,0.0010503376,0.60503334,0.0012449041,0.60390013,110
colum_000021_1,0.8318998,79.82378,29.198532,0.0,0.8569155,0.32798314,0.3325451,0.00046757195,-0.0010846586,-0.0007629542,0.86364233,0.33162233,0.0008064893,-0.00082793046,-0.0013400762,0.8870966,0.00025744617,-0.0004609028,-0.0018834478,0.53017604,-0.0010592422,-0.0011510685,0.5384783,0.00034024008,0.5360219,110
colum_000021_6,0.8318998,29.198532,79.82378,0.0,0.86364233,0.32798314,0.33162233,0.0008064893,-0.0013400762,-0.00082793046,0.8569155,0.3325451,0.00046757195,-0.0007629542,-0.0010846586,0.8870966,0.00025744617,-0.0018834478,-0.0004609028,0.53017604,-0.0011510685,-0.0010592422,0.5360219,0.00034024008,0.5384783,110
colum_000022_1,0.76050264,39.067024,32.85619,0.0,0.6275723,0.2196191,0.25151956,0.00059674884,-0.0004898527,-0.00019322213,0.65492547,0.25564408,0.0019980592,-0.0011674811,0.00028542723,0.8238175,0.00014327969,-0.0014529037,-0.00020127163,0.36849496,-4.5307454e-05,-0.0016243578,0.44293392,-9.104276e-05,0.4501557,110
colum_000022_6,0.76050264,32.85619,39.067024,0.0,0.65492547,0.2196191,0.25564408,0.0019980592,0.00028542723,-0.0011674811,0.6275723,0.25151956,0.00059674884,-0.00019322213,-0.0004898527,0.8238175,0.00014327969,-0.00020127163,-0.0014529037,0.36849496,-0.0016243578,-4.5307454e-05,0.4501557,-9.104276e-05,0.44293392,110
colum_000023_1,0.63797015,59.049225,40.58523,0.0,0.40648058,0.14047219,0.16347584,0.0007356231,-0.0024938066,-0.00012664382,0.41406196,0.15814881,-0.00057868636,-0.0011835587,6.33149e-06,0.5591402,-0.00032147052,-0.0034705896,-0.0015279124,0.25896865,-0.0005178108,-0.0022445945,0.31960386,-0.0004220173,0.30719072,110
colum_000023_6,0.63797015,40.58523,59.049225,0.0,0.41406196,0.14047219,0.15814881,-0.00057868636,6.33149e-06,-0.0011835587,0.40648058,0.16347584,0.0007356231,-0.00012664382,-0.0024938066,0.5591402,-0.00032147052,-0.0015279124,-0.0034705896,0.25896865,-0.0022445945,-0.0005178108,0.30719072,-0.0004220173,0.31960386,110
